DTWAT6QK,0,1,http://www.wikidata.org/prop/direct/P361
DTWAT6QK,0,2,http://www.wikidata.org/prop/direct/P702
DTWAT6QK,0,3,http://www.wikidata.org/prop/direct/P129
ZVXL71YI,0,1,http://www.wikidata.org/prop/direct/P361
ZVXL71YI,0,2,http://www.wikidata.org/prop/direct/P702
ZVXL71YI,0,3,http://www.wikidata.org/prop/direct/P129
YLSE3F5H,0,1,http://www.wikidata.org/prop/direct/P1057
YLSE3F5H,0,2,http://www.wikidata.org/prop/direct/P2548
AQRRDDX4,0,1,http://www.wikidata.org/prop/direct/P1057
AQRRDDX4,0,2,http://www.wikidata.org/prop/direct/P2548
8GXR654P,0,1,http://www.wikidata.org/prop/direct/P1057
8GXR654P,0,2,http://www.wikidata.org/prop/direct/P2548
L2NFO494,0,1,http://www.wikidata.org/prop/direct/P1057
L2NFO494,0,2,http://www.wikidata.org/prop/direct/P2548
XI5424YZ,0,1,http://www.wikidata.org/prop/direct/P1057
XI5424YZ,0,2,http://www.wikidata.org/prop/direct/P2548
M8ZR2FPN,0,1,http://www.wikidata.org/prop/direct/P684
M8ZR2FPN,0,2,http://www.wikidata.org/prop/direct/P2293
M8ZR2FPN,0,3,http://www.wikidata.org/prop/direct/P279
4B1GJLSN,0,1,http://www.wikidata.org/prop/direct/P684
4B1GJLSN,0,2,http://www.wikidata.org/prop/direct/P2293
4B1GJLSN,0,3,http://www.wikidata.org/prop/direct/P279
E02EDD05,0,1,http://www.wikidata.org/prop/direct/P684
E02EDD05,0,2,http://www.wikidata.org/prop/direct/P2293
E02EDD05,0,3,http://www.wikidata.org/prop/direct/P279
N6HGUVIJ,0,1,http://www.wikidata.org/prop/direct/P684
N6HGUVIJ,0,2,http://www.wikidata.org/prop/direct/P2293
N6HGUVIJ,0,3,http://www.wikidata.org/prop/direct/P279
3MQ7IT3G,0,1,http://www.wikidata.org/prop/direct/P688
3MQ7IT3G,0,2,http://www.wikidata.org/prop/direct/P682
WKDRXIGC,0,1,http://www.wikidata.org/prop/direct/P681
WKDRXIGC,0,2,http://www.wikidata.org/prop/direct/P703
PNRJ3I2M,0,1,http://www.wikidata.org/prop/direct/P1995
PNRJ3I2M,0,2,http://www.wikidata.org/prop/direct/P1889
WEMTI4U7,0,1,http://www.wikidata.org/prop/direct/P1995
WEMTI4U7,0,2,http://www.wikidata.org/prop/direct/P1889
I24JCB76,0,1,http://www.wikidata.org/prop/direct/P1995
I24JCB76,0,2,http://www.wikidata.org/prop/direct/P1889
MQHMLU2B,0,1,http://www.wikidata.org/prop/direct/P279
MQHMLU2B,0,3,http://www.wikidata.org/prop/direct/P828
MQHMLU2B,0,4,http://www.wikidata.org/prop/direct/P780
MQHMLU2B,0,2,http://www.wikidata.org/prop/direct/P3487
GE958EIH,0,1,http://www.wikidata.org/prop/direct/P279
GE958EIH,0,2,http://www.wikidata.org/prop/direct/P361
GE958EIH,0,3,http://www.wikidata.org/prop/direct/P3489
7XVEWDHG,0,1,http://www.wikidata.org/prop/direct/P1343
7XVEWDHG,0,2,http://www.wikidata.org/prop/direct/P527
OF3DIONL,0,1,http://www.wikidata.org/prop/direct/P1343
OF3DIONL,0,2,http://www.wikidata.org/prop/direct/P527
FJ6IZAGM,0,1,http://www.wikidata.org/prop/direct/P1343
FJ6IZAGM,0,2,http://www.wikidata.org/prop/direct/P527
FVRBAOU9,0,2,http://www.wikidata.org/prop/direct/P131
FVRBAOU9,0,3,http://www.wikidata.org/prop/direct/P4844
FVRBAOU9,0,1,http://www.wikidata.org/prop/direct/P1132
FVRBAOU9,0,4,http://www.wikidata.org/prop/direct/P582
4RBZR30S,0,1,http://www.wikidata.org/prop/direct/P6153
4RBZR30S,0,2,http://www.wikidata.org/prop/direct/P1050
